"","CancerType","Pathway","Gene"
"1648","PRAD","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1649","PRAD","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1650","PRAD","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1651","PRAD","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1652","PRAD","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1653","PRAD","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1654","PRAD","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1655","PRAD","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1656","PRAD","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1657","PRAD","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1658","PRAD","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1659","PRAD","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1660","PRAD","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1661","PRAD","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1662","PRAD","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1663","PRAD","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1664","PRAD","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1665","PRAD","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1666","PRAD","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1667","PRAD","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1668","PRAD","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1669","PRAD","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1670","PRAD","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1671","PRAD","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1672","PRAD","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1673","PRAD","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1674","PRAD","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1675","PRAD","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1676","PRAD","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1677","PRAD","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1678","PRAD","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1679","PRAD","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1680","PRAD","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1681","PRAD","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1682","PRAD","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1683","PRAD","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1684","PRAD","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1685","RCC","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1686","RCC","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1687","RCC","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1688","RCC","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1689","RCC","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1690","RCC","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1691","RCC","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1692","RCC","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1693","RCC","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1694","RCC","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1695","RCC","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1696","RCC","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1697","RCC","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1698","RCC","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1699","RCC","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1700","RCC","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1701","RCC","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1702","RCC","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1703","RCC","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1704","RCC","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1705","RCC","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1706","RCC","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1707","RCC","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1708","RCC","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1709","RCC","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1710","RCC","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1711","RCC","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1712","RCC","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1713","RCC","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1714","RCC","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1715","RCC","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1716","RCC","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1717","RCC","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1718","RCC","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1719","RCC","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1720","RCC","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1721","RCC","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1722","RCC","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1723","RCC","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1724","RCC","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1725","RCC","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1726","RCC","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1727","READ","Nucleotide Excision Repair ","ERCC2"
"1728","READ","Nucleotide Excision Repair ","POLR1A"
"1729","READ","Nucleotide Excision Repair ","ERCC4"
"1730","READ","Nucleotide Excision Repair ","PAPD7"
"1731","READ","Nucleotide Excision Repair ","POLE"
"1732","READ","Nucleotide Excision Repair ","LIG1"
"1733","READ","Nucleotide Excision Repair ","ERCC2"
"1734","READ","Nucleotide Excision Repair ","POLR1A"
"1735","READ","Nucleotide Excision Repair ","ERCC4"
"1736","READ","Nucleotide Excision Repair ","PAPD7"
"1737","READ","Nucleotide Excision Repair ","POLE"
"1738","READ","Nucleotide Excision Repair ","LIG1"
"1739","READ","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1740","READ","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1741","READ","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1742","READ","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1743","READ","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1744","READ","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1745","READ","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1746","READ","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1747","READ","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1748","READ","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1749","READ","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1750","READ","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1751","READ","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1752","READ","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1753","READ","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1754","READ","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1755","READ","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1756","READ","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1757","READ","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1758","READ","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1759","READ","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1760","READ","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1761","READ","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1762","READ","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1763","READ","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1764","READ","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1765","READ","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1766","READ","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1767","READ","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1768","READ","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1769","READ","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1770","READ","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1771","READ","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1772","READ","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1773","READ","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1774","READ","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1775","READ","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1776","READ","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1777","READ","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1778","READ","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1779","READ","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1780","READ","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1781","SARC","Nucleotide Excision Repair ","ERCC2"
"1782","SARC","Nucleotide Excision Repair ","POLR1A"
"1783","SARC","Nucleotide Excision Repair ","ERCC4"
"1784","SARC","Nucleotide Excision Repair ","PAPD7"
"1785","SARC","Nucleotide Excision Repair ","POLE"
"1786","SARC","Nucleotide Excision Repair ","LIG1"
"1787","SARC","Nucleotide Excision Repair ","ERCC2"
"1788","SARC","Nucleotide Excision Repair ","POLR1A"
"1789","SARC","Nucleotide Excision Repair ","ERCC4"
"1790","SARC","Nucleotide Excision Repair ","PAPD7"
"1791","SARC","Nucleotide Excision Repair ","POLE"
"1792","SARC","Nucleotide Excision Repair ","LIG1"
"1793","SARC","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1794","SARC","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1795","SARC","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1796","SARC","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1797","SARC","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1798","SARC","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1799","SARC","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1800","SARC","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1801","SARC","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1802","SARC","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1803","SARC","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1804","SARC","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1805","SARC","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1806","SARC","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1807","SARC","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1808","SARC","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1809","SARC","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1810","SARC","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1811","SARC","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1812","SARC","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1813","SARC","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1814","SARC","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1815","SARC","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1816","SARC","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1817","SARC","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1818","SARC","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1819","SARC","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1820","SARC","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1821","SARC","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1822","SARC","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1823","SARC","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1824","SARC","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1825","SARC","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1826","SARC","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1827","SARC","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1828","SARC","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1829","SARC","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1830","SARC","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1831","SARC","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1832","SARC","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1833","SARC","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1834","SARC","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1835","SKCM","Citric Acid Cycle","PDHA1"
"1836","SKCM","Citric Acid Cycle","PDHB"
"1837","SKCM","Citric Acid Cycle","DLAT"
"1838","SKCM","Citric Acid Cycle","DLD"
"1839","SKCM","Citric Acid Cycle","CS"
"1840","SKCM","Citric Acid Cycle","IDH3A"
"1841","SKCM","Citric Acid Cycle","IDH3B"
"1842","SKCM","Citric Acid Cycle","IDH3G"
"1843","SKCM","Citric Acid Cycle","OGDH"
"1844","SKCM","Citric Acid Cycle","DLST"
"1845","SKCM","Citric Acid Cycle","SUCLG1"
"1846","SKCM","Citric Acid Cycle","SUCLG2"
"1847","SKCM","Citric Acid Cycle","FH"
"1848","SKCM","Citric Acid Cycle","MDH2"
"1849","SKCM","Citric Acid Cycle","PC"
"1850","SKCM","Citric Acid Cycle","SDHA"
"1851","SKCM","Citric Acid Cycle","SDHB"
"1852","SKCM","Citric Acid Cycle","SDHC"
"1853","SKCM","Citric Acid Cycle","SDHD"
"1854","SKCM","Citric Acid Cycle","MPC1"
"1855","SKCM","Citric Acid Cycle","ACO2"
"1856","SKCM","Citric Acid Cycle","PDHA1"
"1857","SKCM","Citric Acid Cycle","PDHB"
"1858","SKCM","Citric Acid Cycle","DLAT"
"1859","SKCM","Citric Acid Cycle","DLD"
"1860","SKCM","Citric Acid Cycle","CS"
"1861","SKCM","Citric Acid Cycle","IDH3A"
"1862","SKCM","Citric Acid Cycle","IDH3B"
"1863","SKCM","Citric Acid Cycle","IDH3G"
"1864","SKCM","Citric Acid Cycle","OGDH"
"1865","SKCM","Citric Acid Cycle","DLST"
"1866","SKCM","Citric Acid Cycle","SUCLG1"
"1867","SKCM","Citric Acid Cycle","SUCLG2"
"1868","SKCM","Citric Acid Cycle","FH"
"1869","SKCM","Citric Acid Cycle","MDH2"
"1870","SKCM","Citric Acid Cycle","PC"
"1871","SKCM","Citric Acid Cycle","SDHA"
"1872","SKCM","Citric Acid Cycle","SDHB"
"1873","SKCM","Citric Acid Cycle","SDHC"
"1874","SKCM","Citric Acid Cycle","SDHD"
"1875","SKCM","Citric Acid Cycle","MPC1"
"1876","SKCM","Citric Acid Cycle","ACO2"
"1877","SKCM","Nucleotide Excision Repair ","ERCC2"
"1878","SKCM","Nucleotide Excision Repair ","POLR1A"
"1879","SKCM","Nucleotide Excision Repair ","ERCC4"
"1880","SKCM","Nucleotide Excision Repair ","PAPD7"
"1881","SKCM","Nucleotide Excision Repair ","POLE"
"1882","SKCM","Nucleotide Excision Repair ","LIG1"
"1883","SKCM","Nucleotide Excision Repair ","ERCC2"
"1884","SKCM","Nucleotide Excision Repair ","POLR1A"
"1885","SKCM","Nucleotide Excision Repair ","ERCC4"
"1886","SKCM","Nucleotide Excision Repair ","PAPD7"
"1887","SKCM","Nucleotide Excision Repair ","POLE"
"1888","SKCM","Nucleotide Excision Repair ","LIG1"
"1889","SKCM","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1890","SKCM","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1891","SKCM","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1892","SKCM","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1893","SKCM","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1894","SKCM","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1895","SKCM","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1896","SKCM","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1897","SKCM","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1898","SKCM","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1899","SKCM","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1900","SKCM","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1901","SKCM","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1902","SKCM","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1903","SKCM","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1904","SKCM","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1905","SKCM","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1906","SKCM","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1907","SKCM","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1908","SKCM","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1909","SKCM","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1910","SKCM","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1911","SKCM","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1912","SKCM","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1913","SKCM","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1914","SKCM","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1915","SKCM","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1916","SKCM","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1917","SKCM","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1918","SKCM","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1919","SKCM","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1920","SKCM","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1921","SKCM","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1922","SKCM","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1923","SKCM","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1924","SKCM","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1925","SKCM","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1926","SKCM","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1927","SKCM","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1928","SKCM","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1929","SKCM","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1930","SKCM","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1931","STAD","Nucleotide Excision Repair ","ERCC2"
"1932","STAD","Nucleotide Excision Repair ","POLR1A"
"1933","STAD","Nucleotide Excision Repair ","ERCC4"
"1934","STAD","Nucleotide Excision Repair ","PAPD7"
"1935","STAD","Nucleotide Excision Repair ","POLE"
"1936","STAD","Nucleotide Excision Repair ","LIG1"
"1937","STAD","Nucleotide Excision Repair ","ERCC2"
"1938","STAD","Nucleotide Excision Repair ","POLR1A"
"1939","STAD","Nucleotide Excision Repair ","ERCC4"
"1940","STAD","Nucleotide Excision Repair ","PAPD7"
"1941","STAD","Nucleotide Excision Repair ","POLE"
"1942","STAD","Nucleotide Excision Repair ","LIG1"
"1943","STAD","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1944","STAD","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1945","STAD","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1946","STAD","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1947","STAD","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1948","STAD","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1949","STAD","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1950","STAD","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1951","STAD","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1952","STAD","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1953","STAD","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1954","STAD","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1955","STAD","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1956","STAD","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1957","STAD","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1958","STAD","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1959","STAD","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1960","STAD","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1961","STAD","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1962","STAD","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1963","STAD","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1964","STAD","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"1965","STAD","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"1966","STAD","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"1967","STAD","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"1968","STAD","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"1969","STAD","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"1970","STAD","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"1971","STAD","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"1972","STAD","Phosphatidylinositol Phosphate Metabolism","FIG4"
"1973","STAD","Phosphatidylinositol Phosphate Metabolism","VAC14"
"1974","STAD","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"1975","STAD","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"1976","STAD","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"1977","STAD","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"1978","STAD","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"1979","STAD","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"1980","STAD","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"1981","STAD","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"1982","STAD","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"1983","STAD","Phosphatidylinositol Phosphate Metabolism","PTEN"
"1984","STAD","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"1985","STAD","Trehalose Degradation","TREH"
"1986","STAD","Trehalose Degradation","SLC5A1"
"1987","STAD","Trehalose Degradation","SLC2A2"
"1988","STAD","Trehalose Degradation","GCK"
"1989","STAD","Trehalose Degradation","ATP1A1"
"1990","STAD","Trehalose Degradation","ATP1A2"
"1991","STAD","Trehalose Degradation","ATP1A3"
"1992","STAD","Trehalose Degradation","ATP1A4"
"1993","STAD","Trehalose Degradation","ATP1B1"
"1994","STAD","Trehalose Degradation","ATP1B2"
"1995","STAD","Trehalose Degradation","ATP1B3"
"1996","STAD","Trehalose Degradation","FXYD2"
"1997","STAD","Trehalose Degradation","TREH"
"1998","STAD","Trehalose Degradation","SLC5A1"
"1999","STAD","Trehalose Degradation","SLC2A2"
"2000","STAD","Trehalose Degradation","GCK"
"2001","STAD","Trehalose Degradation","ATP1A1"
"2002","STAD","Trehalose Degradation","ATP1A2"
"2003","STAD","Trehalose Degradation","ATP1A3"
"2004","STAD","Trehalose Degradation","ATP1A4"
"2005","STAD","Trehalose Degradation","ATP1B1"
"2006","STAD","Trehalose Degradation","ATP1B2"
"2007","STAD","Trehalose Degradation","ATP1B3"
"2008","STAD","Trehalose Degradation","FXYD2"
"2009","THCA","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"2010","THCA","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"2011","THCA","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"2012","THCA","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"2013","THCA","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"2014","THCA","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"2015","THCA","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"2016","THCA","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"2017","THCA","Phosphatidylinositol Phosphate Metabolism","FIG4"
"2018","THCA","Phosphatidylinositol Phosphate Metabolism","VAC14"
"2019","THCA","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"2020","THCA","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"2021","THCA","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"2022","THCA","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"2023","THCA","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"2024","THCA","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"2025","THCA","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"2026","THCA","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"2027","THCA","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"2028","THCA","Phosphatidylinositol Phosphate Metabolism","PTEN"
"2029","THCA","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"2030","THCA","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"2031","THCA","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"2032","THCA","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"2033","THCA","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"2034","THCA","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"2035","THCA","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"2036","THCA","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"2037","THCA","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"2038","THCA","Phosphatidylinositol Phosphate Metabolism","FIG4"
"2039","THCA","Phosphatidylinositol Phosphate Metabolism","VAC14"
"2040","THCA","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"2041","THCA","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"2042","THCA","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"2043","THCA","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"2044","THCA","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"2045","THCA","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"2046","THCA","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"2047","THCA","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"2048","THCA","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"2049","THCA","Phosphatidylinositol Phosphate Metabolism","PTEN"
"2050","THCA","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"2051","THYM","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"2052","THYM","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"2053","THYM","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"2054","THYM","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"2055","THYM","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"2056","THYM","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"2057","THYM","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"2058","THYM","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
